2:FourPixel,
Transient Analysis,
Tue Nov 20 15:07:46 2018,
Input file: \\tsclient\C\Users\marku\Documents\ICdrit\FourPixel.cir,
time [sec],v(vdd) [V],v(11:n1) [V],v(expose) [V],v(11:n2) [V],v(erase) [V],v(11:n3) [V],v(nre_r1) [V],v(out1) [V],v(12:n1) [V],v(12:n2) [V],v(12:n3) [V],v(out2) [V],v(21:n1) [V],v(21:n2) [V],v(21:n3) [V],v(nre_r2) [V],v(22:n1) [V],v(22:n2) [V],v(22:n3) [V],v(m:22:c.drain) [V],v(m:22:c.source) [V],v(m:22:p4.drain) [V],v(m:22:p4.source) [V],v(m:22:p3.drain) [V],v(m:22:p3.source) [V],v(m:21:c.drain) [V],v(m:21:c.source) [V],v(m:21:p4.drain) [V],v(m:21:p4.source) [V],v(m:21:p3.drain) [V],v(m:21:p3.source) [V],v(m:12:c.drain) [V],v(m:12:c.source) [V],v(m:12:p4.drain) [V],v(m:12:p4.source) [V],v(m:12:p3.drain) [V],v(m:12:p3.source) [V],v(m:11:c.drain) [V],v(m:11:c.source) [V],v(m:11:p4.drain) [V],v(m:11:p4.source) [V],v(m:11:p3.drain) [V],v(m:11:p3.source) [V],v(m:22:n2.drain) [V],v(m:22:n2.source) [V],v(m:22:n1.drain) [V],v(m:22:n1.source) [V],v(m:21:n2.drain) [V],v(m:21:n2.source) [V],v(m:21:n1.drain) [V],v(m:21:n1.source) [V],v(m:12:n2.drain) [V],v(m:12:n2.source) [V],v(m:12:n1.drain) [V],v(m:12:n1.source) [V],v(m:11:n2.drain) [V],v(m:11:n2.source) [V],v(m:11:n1.drain) [V],v(m:11:n1.source) [V],i(vnre_r2) [A],i(vnre_r1) [A],i(verase) [A],i(vexpose) [A],i(vdd) [A],
0.027034,1.8,1.97111,0,1.16244,0,1.25717,1.8,1.50724,1.97111,1.16244,1.25718,1.50672,1.97112,1.16363,1.44823,1.26,1.97111,1.16239,1.44766,1.50672,1.8,1.44766,1.50672,1.71306e-08,1.44766,1.50724,1.8,1.44823,1.50724,1.69055e-08,1.44823,1.50672,1.8,1.25718,1.50672,4.41526e-11,1.25718,1.50724,1.8,1.25717,1.50724,4.41462e-11,1.25717,1.16239,4.00677e-11,1.97111,1.16239,1.16363,4.00666e-11,1.97112,1.16363,1.16244,4.00676e-11,1.97111,1.16244,1.16244,4.00676e-11,1.97111,1.16244,-6.51013e-09,2.07896e-11,5.01822e-13,-1.20358e-12,-1.48488e-08,
0.02704,1.8,1.97111,0,1.16237,0,1.25712,1.8,1.51491,1.97111,1.16238,1.25713,1.51447,1.97112,1.16321,1.38143,1.8,1.97111,1.16199,1.38321,1.51447,1.8,1.38321,1.51447,1.69257e-09,1.38321,1.51491,1.8,1.38143,1.51491,1.509e-09,1.38143,1.51447,1.8,1.25713,1.51447,4.40966e-11,1.25713,1.51491,1.8,1.25712,1.51491,4.40905e-11,1.25712,1.16199,4.0068e-11,1.97111,1.16199,1.16321,4.0067e-11,1.97112,1.16321,1.16238,4.00677e-11,1.97111,1.16238,1.16237,4.00677e-11,1.97111,1.16237,-3.68535e-09,1.73669e-11,3.6231e-13,-3.17082e-12,-1.04493e-08,
0.0270408,1.8,1.97111,0,1.16237,0,1.25711,1.8,1.51578,1.97111,1.16237,1.25712,1.51536,1.97112,1.16315,1.37286,1.8,1.97111,1.16194,1.3755,1.51536,1.8,1.3755,1.51536,1.33855e-09,1.3755,1.51578,1.8,1.37286,1.51578,1.17903e-09,1.37286,1.51536,1.8,1.25712,1.51536,4.36406e-11,1.25712,1.51578,1.8,1.25711,1.51578,4.36373e-11,1.25711,1.16194,4.00681e-11,1.97111,1.16194,1.16315,4.0067e-11,1.97112,1.16315,1.16237,4.00677e-11,1.97111,1.16237,1.16237,4.00677e-11,1.97111,1.16237,-1.24194e-10,1.62287e-11,1.3852e-12,-1.19784e-11,-1.34668e-08,
0.0270424,1.8,1.97111,0,1.16235,0,1.25709,1.8,1.5175,1.97111,1.16235,1.25711,1.51709,1.97112,1.16307,1.35916,1.8,1.97111,1.16187,1.36295,1.51709,1.8,1.36295,1.51709,8.56621e-10,1.36295,1.5175,1.8,1.35916,1.5175,7.2424e-10,1.35916,1.51709,1.8,1.25711,1.51709,4.35156e-11,1.25711,1.5175,1.8,1.25709,1.5175,4.3513e-11,1.25709,1.16187,4.00681e-11,1.97111,1.16187,1.16307,4.00671e-11,1.97112,1.16307,1.16235,4.00677e-11,1.97111,1.16235,1.16235,4.00677e-11,1.97111,1.16235,-7.06108e-11,1.01553e-11,1.16395e-12,-1.31307e-11,-1.2911e-08,
0.0270455,1.8,1.97111,0,1.16231,0,1.25706,1.8,1.52073,1.97111,1.16231,1.25707,1.52035,1.97112,1.16297,1.34316,1.8,1.97111,1.16177,1.3477,1.52035,1.8,1.3477,1.52035,5.07216e-10,1.3477,1.52073,1.8,1.34316,1.52073,4.20502e-10,1.34316,1.52035,1.8,1.25707,1.52035,4.37813e-11,1.25707,1.52073,1.8,1.25706,1.52073,4.37767e-11,1.25706,1.16177,4.00682e-11,1.97111,1.16177,1.16297,4.00672e-11,1.97112,1.16297,1.16231,4.00678e-11,1.97111,1.16231,1.16231,4.00678e-11,1.97111,1.16231,-3.40807e-11,1.97505e-11,4.28582e-13,-7.32815e-12,-1.19382e-08,
0.0270519,1.8,1.97111,0,1.16224,0,1.25701,1.8,1.52654,1.97111,1.16224,1.25702,1.5262,1.97112,1.16282,1.32586,1.8,1.97111,1.16164,1.33075,1.5262,1.8,1.33075,1.5262,2.86783e-10,1.33075,1.52654,1.8,1.32586,1.52654,2.37029e-10,1.32586,1.5262,1.8,1.25702,1.5262,4.39655e-11,1.25702,1.52654,1.8,1.25701,1.52654,4.39598e-11,1.25701,1.16164,4.00684e-11,1.97111,1.16164,1.16282,4.00673e-11,1.97112,1.16282,1.16224,4.00678e-11,1.97111,1.16224,1.16224,4.00678e-11,1.97111,1.16224,-1.27634e-11,8.34315e-12,1.16581e-13,-4.14575e-12,-1.0363e-08,
0.0270645,1.8,1.97111,0,1.16211,0,1.25692,1.8,1.53621,1.97111,1.16211,1.25693,1.53594,1.97111,1.1626,1.30829,1.8,1.97112,1.16142,1.31319,1.53594,1.8,1.31319,1.53594,1.64453e-10,1.31319,1.53621,1.8,1.30829,1.53621,1.38092e-10,1.30829,1.53594,1.8,1.25693,1.53594,4.40865e-11,1.25693,1.53621,1.8,1.25692,1.53621,4.40804e-11,1.25692,1.16142,4.00685e-11,1.97112,1.16142,1.1626,4.00675e-11,1.97111,1.1626,1.16211,4.00679e-11,1.97111,1.16211,1.16211,4.00679e-11,1.97111,1.16211,-2.61964e-12,1.39883e-11,-1.30161e-14,3.21784e-12,-8.19788e-09,
0.0270898,1.8,1.97111,0,1.16185,0,1.25673,1.8,1.55072,1.97111,1.16185,1.25674,1.55052,1.97112,1.16225,1.29132,1.8,1.97111,1.16107,1.2959,1.55052,1.8,1.2959,1.55052,1.00777e-10,1.2959,1.55072,1.8,1.29132,1.55072,8.73113e-11,1.29132,1.55052,1.8,1.25674,1.55052,4.41626e-11,1.25674,1.55072,1.8,1.25673,1.55072,4.41563e-11,1.25673,1.16107,4.00689e-11,1.97111,1.16107,1.16225,4.00678e-11,1.97112,1.16225,1.16185,4.00682e-11,1.97111,1.16185,1.16185,4.00682e-11,1.97111,1.16185,1.0142e-12,2.713e-12,-5.69452e-14,-3.97531e-12,-5.74356e-09,
0.0271404,1.8,1.97111,0,1.16132,0,1.25636,1.8,1.57006,1.97111,1.16133,1.25637,1.56993,1.97111,1.16165,1.27596,1.8,1.97112,1.16047,1.2798,1.56993,1.8,1.2798,1.56993,6.85009e-11,1.2798,1.57006,1.8,1.27596,1.57006,6.18842e-11,1.27596,1.56993,1.8,1.25637,1.56993,4.42211e-11,1.25637,1.57006,1.8,1.25636,1.57006,4.42151e-11,1.25636,1.16047,4.00694e-11,1.97112,1.16047,1.16165,4.00683e-11,1.97111,1.16165,1.16133,4.00686e-11,1.97111,1.16133,1.16132,4.00686e-11,1.97111,1.16132,1.74287e-12,8.39258e-12,1.1951e-13,3.46408e-12,-3.57335e-09,
0.0272416,1.8,1.97111,0,1.16028,0,1.25563,1.8,1.59311,1.97111,1.16028,1.25564,1.59302,1.97112,1.16054,1.26364,1.8,1.97111,1.15935,1.26617,1.59302,1.8,1.26617,1.59302,5.31052e-11,1.26617,1.59311,1.8,1.26364,1.59311,5.0008e-11,1.26364,1.59302,1.8,1.25564,1.59302,4.42896e-11,1.25564,1.59311,1.8,1.25563,1.59311,4.4284e-11,1.25563,1.15935,4.00704e-11,1.97111,1.15935,1.16054,4.00693e-11,1.97112,1.16054,1.16028,4.00696e-11,1.97111,1.16028,1.16028,4.00696e-11,1.97111,1.16028,1.45097e-12,-1.75734e-12,-2.36383e-13,-3.77289e-12,-2.01566e-09,
0.0274439,1.8,1.97111,0,1.1582,0,1.25433,1.8,1.61833,1.97111,1.1582,1.25433,1.61827,1.97111,1.15842,1.25578,1.8,1.97112,1.15723,1.25652,1.61827,1.8,1.25652,1.61827,4.63607e-11,1.25652,1.61833,1.8,1.25578,1.61833,4.52464e-11,1.25578,1.61827,1.8,1.25433,1.61827,4.45047e-11,1.25433,1.61833,1.8,1.25433,1.61833,4.45034e-11,1.25433,1.15723,4.00723e-11,1.97112,1.15723,1.15842,4.00712e-11,1.97111,1.15842,1.1582,4.00714e-11,1.97111,1.1582,1.1582,4.00714e-11,1.97111,1.1582,1.02783e-12,5.24084e-12,1.26618e-13,3.17767e-12,-1.08716e-09,
0.0278486,1.8,1.97111,0,1.15403,0,1.25167,1.8,1.64451,1.97111,1.15403,1.25167,1.64447,1.97112,1.15425,1.25169,1.8,1.97111,1.15308,1.25106,1.64447,1.8,1.25106,1.64447,4.49423e-11,1.25106,1.64451,1.8,1.25169,1.64451,4.47647e-11,1.25169,1.64447,1.8,1.25167,1.64447,4.48366e-11,1.25167,1.64451,1.8,1.25167,1.64451,4.48382e-11,1.25167,1.15308,4.0076e-11,1.97111,1.15308,1.15425,4.00749e-11,1.97112,1.15425,1.15403,4.00751e-11,1.97111,1.15403,1.15403,4.00751e-11,1.97111,1.15403,5.48536e-13,-3.52147e-12,-2.28791e-13,-3.89542e-12,-5.72194e-10,
0.028,1.8,1.97111,0,1.15248,0,1.25073,1.8,1.65062,1.97111,1.15248,1.25073,1.65058,1.97111,1.1527,1.25084,1.8,1.97112,1.15153,1.25015,1.65058,1.8,1.25015,1.65058,4.50209e-11,1.25015,1.65062,1.8,1.25084,1.65062,4.49074e-11,1.25084,1.65058,1.8,1.25073,1.65058,4.49777e-11,1.25073,1.65062,1.8,1.25073,1.65062,4.49789e-11,1.25073,1.15153,4.00774e-11,1.97112,1.15153,1.1527,4.00763e-11,1.97111,1.1527,1.15248,4.00765e-11,1.97111,1.15248,1.15248,4.00765e-11,1.97111,1.15248,4.75976e-13,4.53566e-12,1.52971e-13,3.31714e-12,-5.0158e-10,
0.028002,1.8,1.97111,0,1.15127,0.18,1.25011,1.8,1.65069,1.97111,1.15127,1.25011,1.65065,1.97111,1.15149,1.25024,1.8,1.97111,1.15033,1.24967,1.65065,1.8,1.24967,1.65065,1.40513e-11,1.24967,1.65069,1.8,1.25024,1.65069,1.37626e-11,1.25024,1.65065,1.8,1.25011,1.65065,1.34816e-11,1.25011,1.65069,1.8,1.25011,1.65069,1.34873e-11,1.25011,1.15033,7.09551e-09,1.97111,1.15033,1.15149,7.09637e-09,1.97111,1.15149,1.15127,7.09621e-09,1.97111,1.15127,1.15127,7.09621e-09,1.97111,1.15127,-3.11046e-12,-3.61138e-12,-4.30551e-09,-1.52332e-11,-5.26394e-10,
0.0280025,1.8,1.97111,0,1.15019,0.225,1.24957,1.8,1.65071,1.97111,1.15019,1.24957,1.65067,1.97111,1.15041,1.2497,1.8,1.97111,1.14925,1.24924,1.65067,1.8,1.24924,1.65067,-6.77206e-11,1.24924,1.65071,1.8,1.2497,1.65071,-6.83875e-11,1.2497,1.65067,1.8,1.24957,1.65067,-6.83603e-11,1.24957,1.65071,1.8,1.24957,1.65071,-6.83586e-11,1.24957,1.14925,2.12356e-08,1.97111,1.14925,1.15041,2.12384e-08,1.97111,1.15041,1.15019,2.12379e-08,1.97111,1.15019,1.15019,2.12379e-08,1.97111,1.15019,-1.27253e-11,-1.42362e-11,-4.20405e-09,-6.09245e-11,-6.0183e-10,
0.0280035,1.8,1.9711,0,1.13836,0.315,1.24404,1.8,1.65075,1.9711,1.13836,1.24403,1.65071,1.97111,1.13857,1.24416,1.8,1.97111,1.13745,1.24491,1.65071,1.8,1.24491,1.65071,-1.08531e-09,1.24491,1.65075,1.8,1.24416,1.65075,-1.09031e-09,1.24416,1.65071,1.8,1.24403,1.65071,-1.08938e-09,1.24403,1.65075,1.8,1.24404,1.65075,-1.08938e-09,1.24404,1.13745,1.97234e-07,1.97111,1.13745,1.13857,1.97259e-07,1.97111,1.13857,1.13836,1.97254e-07,1.9711,1.13836,1.13836,1.97254e-07,1.9711,1.13836,-1.40142e-10,-1.57021e-10,-4.81959e-09,-6.49409e-10,-1.55018e-09,
0.0280049,1.8,1.9711,0,0.887573,0.437272,1.11748,1.8,1.6508,1.9711,0.887574,1.11748,1.65076,1.97111,0.887776,1.1176,1.8,1.97111,0.887457,1.14234,1.65076,1.8,1.14234,1.65076,-1.77071e-08,1.14234,1.6508,1.8,1.1176,1.6508,-1.81244e-08,1.1176,1.65076,1.8,1.11748,1.65076,-1.81247e-08,1.11748,1.6508,1.8,1.11748,1.6508,-1.81247e-08,1.11748,0.887454,3.14793e-06,1.97111,0.887457,0.887773,3.14801e-06,1.97111,0.887776,0.887571,3.14796e-06,1.9711,0.887574,0.88757,3.14796e-06,1.9711,0.887573,-2.16211e-09,-2.38634e-09,-1.15556e-08,-9.73645e-09,-1.68121e-08,
0.0280051,1.8,1.9711,0,0.777732,0.456796,1.06126,1.8,1.65081,1.9711,0.777732,1.06126,1.65076,1.97111,0.777933,1.06138,1.8,1.97111,0.777952,1.09466,1.65076,1.8,1.09466,1.65076,-2.42948e-08,1.09466,1.65081,1.8,1.06138,1.65081,-2.60495e-08,1.06138,1.65076,1.8,1.06126,1.65076,-2.60483e-08,1.06126,1.65081,1.8,1.06126,1.65081,-2.60483e-08,1.06126,0.777947,4.57705e-06,1.97111,0.777952,0.777928,4.57705e-06,1.97111,0.777933,0.777728,4.57697e-06,1.9711,0.777732,0.777727,4.57697e-06,1.9711,0.777732,-3.26964e-09,-3.53867e-09,-1.24911e-08,-1.42572e-08,-2.3226e-08,
0.0280055,1.8,1.9711,0,0.454907,0.495845,0.879097,1.8,1.65082,1.9711,0.454908,0.879096,1.65078,1.97111,0.455104,0.879235,1.8,1.97111,0.455981,0.911543,1.65078,1.8,0.911543,1.65078,-2.1734e-08,0.911543,1.65082,1.8,0.879235,1.65082,-4.2135e-08,0.879235,1.65078,1.8,0.879096,1.65078,-4.21284e-08,0.879096,1.65082,1.8,0.879097,1.65082,-4.21279e-08,0.879097,0.455972,8.85553e-06,1.97111,0.455981,0.455095,8.85494e-06,1.97111,0.455104,0.454899,8.85481e-06,1.9711,0.454908,0.454899,8.85481e-06,1.9711,0.454908,-8.2404e-09,-7.95503e-09,-1.59685e-08,-2.76066e-08,-4.17597e-08,
0.0280056,1.8,1.9711,0,0.365513,0.503188,0.821994,1.8,1.65083,1.9711,0.365514,0.821993,1.65078,1.9711,0.365708,0.822136,1.8,1.97111,0.3668,0.849804,1.65078,1.8,0.849804,1.65078,-1.6222e-08,0.849804,1.65083,1.8,0.822136,1.65083,-4.17851e-08,0.822136,1.65078,1.8,0.821993,1.65078,-4.17776e-08,0.821993,1.65083,1.8,0.821994,1.65083,-4.1777e-08,0.821994,0.366791,9.87694e-06,1.97111,0.3668,0.365698,9.87607e-06,1.9711,0.365708,0.365504,9.87591e-06,1.9711,0.365514,0.365503,9.87591e-06,1.9711,0.365513,-9.99208e-09,-9.55756e-09,-1.63851e-08,-3.08167e-08,-4.58772e-08,
0.0280058,1.8,1.97109,0,0.167784,0.517875,0.684666,1.8,1.65083,1.97109,0.167784,0.684666,1.65079,1.9711,0.167969,0.684812,1.8,1.9711,0.169498,0.704021,1.65079,1.8,0.704021,1.65079,-6.71377e-09,0.70402,1.65083,1.8,0.684812,1.65083,-3.64036e-08,0.684812,1.65079,1.8,0.684666,1.65079,-3.63953e-08,0.684666,1.65083,1.8,0.684666,1.65083,-3.6395e-08,0.684666,0.169487,1.19666e-05,1.9711,0.169499,0.167957,1.19592e-05,1.9711,0.167969,0.167772,1.19583e-05,1.97109,0.167784,0.167772,1.19583e-05,1.97109,0.167784,-1.37308e-08,-1.34282e-08,-1.90055e-08,-3.73577e-08,-5.28268e-08,
0.0280058,1.8,1.97109,0,0.113781,0.521546,0.643702,1.8,1.65083,1.97109,0.113781,0.643702,1.65079,1.9711,0.113947,0.643838,1.8,1.9711,0.115458,0.661598,1.65079,1.8,0.661599,1.65079,-4.39968e-09,0.661598,1.65083,1.8,0.643838,1.65083,-3.31578e-08,0.643838,1.65079,1.8,0.643702,1.65079,-3.31363e-08,0.643702,1.65083,1.8,0.643702,1.65083,-3.3136e-08,0.643702,0.115447,1.19728e-05,1.9711,0.115459,0.113935,1.19365e-05,1.9711,0.113947,0.113769,1.19325e-05,1.97109,0.113781,0.113769,1.19325e-05,1.97109,0.113781,-1.41074e-08,-1.3867e-08,-2.27581e-08,-3.71899e-08,-5.27779e-08,
0.0280059,1.8,1.97108,0,0.0323519,0.528889,0.575772,1.8,1.65084,1.97108,0.0323521,0.575772,1.65079,1.97109,0.0324382,0.575859,1.8,1.97109,0.0333561,0.590206,1.65079,1.8,0.590206,1.65079,1.84347e-08,0.590206,1.65084,1.8,0.575859,1.65084,-1.59183e-09,0.575859,1.65079,1.8,0.575772,1.65079,-1.53285e-09,0.575772,1.65084,1.8,0.575772,1.65084,-1.53262e-09,0.575772,0.0333499,6.31711e-06,1.97109,0.0333562,0.0324322,6.17519e-06,1.97109,0.0324382,0.0323461,6.16178e-06,1.97108,0.0323522,0.0323459,6.16175e-06,1.97108,0.032352,-9.23786e-09,-8.89612e-09,-5.02339e-08,-1.90919e-08,-2.66104e-08,
0.028006,1.8,1.97101,0,-0.000841235,0.538076,0.532858,1.8,1.65084,1.97101,-0.000841224,0.532858,1.6508,1.97102,-0.000836904,0.532888,1.8,1.97102,-0.000754373,0.543139,1.6508,1.8,0.543139,1.6508,2.86914e-08,0.543139,1.65084,1.8,0.532888,1.65084,2.04358e-08,0.532888,1.6508,1.8,0.532858,1.6508,2.04231e-08,0.532858,1.65084,1.8,0.532858,1.65084,2.04231e-08,0.532858,-0.000754187,-1.74266e-07,1.97102,-0.000754375,-0.000836699,-1.95733e-07,1.97102,-0.000836904,-0.000841018,-1.96921e-07,1.97101,-0.000841224,-0.00084103,-1.96924e-07,1.97101,-0.000841236,-2.45308e-09,-2.18743e-09,-9.39836e-09,-1.82419e-08,-7.10173e-10,
0.028006,1.8,1.97098,0,-0.00037156,0.540654,0.528325,1.8,1.65084,1.97098,-0.000371555,0.528325,1.6508,1.97099,-0.00036964,0.528349,1.8,1.97099,-0.000336799,0.537767,1.6508,1.8,0.537767,1.6508,2.32693e-08,0.537767,1.65084,1.8,0.528349,1.65084,1.69156e-08,0.528349,1.6508,1.8,0.528325,1.6508,1.69055e-08,0.528325,1.65084,1.8,0.528325,1.65084,1.69055e-08,0.528325,-0.000336703,-6.82538e-08,1.97099,-0.000336799,-0.000369535,-7.48486e-08,1.97099,-0.00036964,-0.00037145,-7.51776e-08,1.97098,-0.000371555,-0.000371455,-7.51785e-08,1.97098,-0.00037156,-2.25215e-09,-2.11253e-09,-1.3657e-08,2.68749e-08,-2.11749e-10,
0.028006,1.8,1.97095,0,-0.000160529,0.543142,0.524435,1.8,1.65084,1.97095,-0.000160527,0.524435,1.6508,1.97095,-0.000159668,0.524455,1.8,1.97096,-0.000147303,0.533314,1.6508,1.8,0.533314,1.6508,1.92298e-08,0.533314,1.65084,1.8,0.524455,1.65084,1.40591e-08,0.524455,1.6508,1.8,0.524435,1.6508,1.40503e-08,0.524435,1.65084,1.8,0.524435,1.65084,1.40503e-08,0.524435,-0.00014726,-2.94392e-08,1.97096,-0.000147303,-0.000159623,-3.40192e-08,1.97095,-0.000159668,-0.000160482,-3.43757e-08,1.97095,-0.000160527,-0.000160484,-3.43766e-08,1.97095,-0.000160529,-1.72286e-09,-1.57219e-09,-1.08335e-08,-2.28664e-08,-1.32172e-09,
0.0280061,1.8,1.97091,0,-4.205e-05,0.546411,0.519396,1.8,1.65084,1.97091,-4.20493e-05,0.519396,1.6508,1.97092,-4.1781e-05,0.519412,1.8,1.97093,-4.12153e-05,0.527339,1.6508,1.8,0.527339,1.6508,1.5723e-08,0.527339,1.65084,1.8,0.519412,1.65084,1.1922e-08,0.519412,1.6508,1.8,0.519396,1.6508,1.19164e-08,0.519396,1.65084,1.8,0.519396,1.65084,1.19164e-08,0.519396,-4.11906e-05,3.73022e-09,1.97093,-4.12148e-05,-4.17548e-05,5.05768e-09,1.97092,-4.17807e-05,-4.20228e-05,5.13078e-09,1.97091,-4.2049e-05,-4.20235e-05,5.13097e-09,1.97091,-4.20497e-05,-1.12532e-09,-1.1232e-09,-1.43854e-08,2.45397e-08,-2.19513e-10,
0.0280061,1.8,1.97083,0,2.53578e-05,0.55295,0.512383,1.8,1.65085,1.97083,2.53578e-05,0.512383,1.65081,1.97084,2.53464e-05,0.512395,1.8,1.97086,2.62783e-05,0.519727,1.65081,1.8,0.519727,1.65081,1.09493e-08,0.519727,1.65085,1.8,0.512395,1.65085,8.84934e-09,0.512395,1.65081,1.8,0.512383,1.65081,8.84533e-09,0.512383,1.65085,1.8,0.512383,1.65085,8.84533e-09,0.512383,2.62786e-05,1.43479e-08,1.97086,2.62784e-05,2.53455e-05,1.26294e-08,1.97084,2.53467e-05,2.53567e-05,1.24906e-08,1.97083,2.53581e-05,2.53567e-05,1.24903e-08,1.97083,2.53581e-05,-1.62333e-09,-1.51233e-09,-1.12475e-08,-2.40884e-08,-1.65978e-09,
0.0280063,1.8,1.9707,0,2.8431e-05,0.566028,0.502051,1.8,1.65085,1.9707,2.8431e-05,0.502051,1.65081,1.97071,2.84287e-05,0.502059,1.8,1.97073,2.70958e-05,0.508817,1.65081,1.8,0.508817,1.65081,8.73948e-09,0.508817,1.65085,1.8,0.502059,1.65085,6.41243e-09,0.502059,1.65081,1.8,0.502051,1.65081,6.41089e-09,0.502051,1.65085,1.8,0.502051,1.65085,6.41088e-09,0.502051,2.71024e-05,2.23011e-08,1.97073,2.70965e-05,2.84362e-05,2.41579e-08,1.97071,2.84291e-05,2.84387e-05,2.43004e-08,1.9707,2.84314e-05,2.84387e-05,2.43007e-08,1.9707,2.84314e-05,-3.86937e-10,-4.38486e-10,-1.45626e-08,2.40469e-08,-5.03024e-11,
0.0280065,1.8,1.97048,0,2.81957e-05,0.589069,0.489901,1.8,1.65086,1.97048,2.81957e-05,0.489901,1.65082,1.97049,2.81941e-05,0.489906,1.8,1.97052,2.84286e-05,0.496181,1.65082,1.8,0.496181,1.65082,4.2395e-09,0.496181,1.65086,1.8,0.489906,1.65086,3.83173e-09,0.489906,1.65082,1.8,0.489901,1.65082,3.83075e-09,0.489901,1.65086,1.8,0.489901,1.65086,3.83075e-09,0.489901,2.84263e-05,1.70202e-08,1.97052,2.84287e-05,2.81905e-05,1.54746e-08,1.97049,2.81944e-05,2.81919e-05,1.53334e-08,1.97048,2.8196e-05,2.81919e-05,1.5333e-08,1.97048,2.8196e-05,-9.45367e-10,-8.65991e-10,-1.13027e-08,-2.4093e-08,-1.55436e-09,
0.0280071,1.8,1.97014,0,2.39452e-05,0.635151,0.474956,1.8,1.65088,1.97014,2.39452e-05,0.474956,1.65084,1.97014,2.39454e-05,0.474959,1.8,1.97017,2.36397e-05,0.480859,1.65084,1.8,0.480859,1.65084,3.69506e-09,0.480859,1.65088,1.8,0.474959,1.65088,2.52704e-09,0.474959,1.65084,1.8,0.474956,1.65084,2.52705e-09,0.474956,1.65088,1.8,0.474956,1.65088,2.52705e-09,0.474956,2.3644e-05,2.46318e-08,1.97017,2.36403e-05,2.3951e-05,2.62296e-08,1.97014,2.39458e-05,2.3951e-05,2.63713e-08,1.97014,2.39457e-05,2.3951e-05,2.63717e-08,1.97014,2.39457e-05,1.23788e-10,5.59664e-11,-1.4612e-08,2.40529e-08,1.48434e-11,
0.0280081,1.8,1.96969,0,1.75856e-05,0.727314,0.458371,1.8,1.65092,1.96969,1.75856e-05,0.458371,1.65088,1.96969,1.75854e-05,0.458373,1.8,1.96973,1.77519e-05,0.464049,1.65088,1.8,0.464049,1.65088,7.83401e-10,0.464049,1.65092,1.8,0.458373,1.65092,1.10412e-09,0.458373,1.65088,1.8,0.458371,1.65088,1.1038e-09,0.458371,1.65092,1.8,0.458371,1.65092,1.1038e-09,0.458371,1.77484e-05,1.83382e-08,1.96973,1.7752e-05,1.75805e-05,1.677e-08,1.96969,1.75857e-05,1.75807e-05,1.66284e-08,1.96969,1.75859e-05,1.75807e-05,1.66281e-08,1.96969,1.75859e-05,-5.87859e-10,-5.15709e-10,-1.13227e-08,-2.40805e-08,-1.51205e-09,
0.0280101,1.8,1.96929,0,1.14346e-05,0.911641,0.441155,1.8,1.65099,1.96929,1.14346e-05,0.441155,1.65095,1.96929,1.14347e-05,0.441156,1.8,1.96931,1.13245e-05,0.446692,1.65095,1.8,0.446692,1.65095,1.6467e-09,0.446692,1.65099,1.8,0.441156,1.65099,8.83096e-10,0.441156,1.65095,1.8,0.441155,1.65095,8.83318e-10,0.441155,1.65099,1.8,0.441155,1.65099,8.83319e-10,0.441155,1.1328e-05,2.53714e-08,1.96931,1.13251e-05,1.14396e-05,2.69437e-08,1.96929,1.14352e-05,1.14396e-05,2.70853e-08,1.96929,1.1435e-05,1.14396e-05,2.70857e-08,1.96929,1.1435e-05,3.3905e-10,2.68622e-10,-1.4601e-08,2.40679e-08,3.30009e-11,
0.0280142,1.8,1.96913,0,6.9978e-06,1.28029,0.423938,1.8,1.65115,1.96913,6.9978e-06,0.423937,1.65111,1.96913,6.99771e-06,0.423938,1.8,1.96913,7.06122e-06,0.429294,1.65111,1.8,0.429294,1.65111,-3.36552e-10,0.429294,1.65115,1.8,0.423938,1.65115,1.98102e-10,0.423938,1.65111,1.8,0.423937,1.65111,1.97847e-10,0.423937,1.65115,1.8,0.423938,1.65115,1.97847e-10,0.423938,7.05732e-06,1.87119e-08,1.96913,7.06131e-06,6.99249e-06,1.71446e-08,1.96913,6.99801e-06,6.99244e-06,1.7003e-08,1.96913,6.9981e-06,6.99244e-06,1.70026e-08,1.96913,6.9981e-06,-4.67149e-10,-3.95836e-10,-1.12979e-08,-2.40707e-08,-1.50157e-09,
0.02802,1.8,1.96914,0,4.98982e-06,1.8,0.411445,1.8,1.65136,1.96914,4.98982e-06,0.411445,1.65132,1.96914,4.98988e-06,0.411445,1.8,1.96914,4.94323e-06,0.416578,1.65132,1.8,0.416578,1.65132,1.09607e-09,0.416578,1.65136,1.8,0.411445,1.65136,4.36973e-10,0.411445,1.65132,1.8,0.411445,1.65132,4.37215e-10,0.411445,1.65136,1.8,0.411445,1.65136,4.37217e-10,0.411445,4.94662e-06,2.55582e-08,1.96914,4.94386e-06,4.99459e-06,2.71289e-08,1.96914,4.9903e-06,4.99466e-06,2.72705e-08,1.96914,4.99023e-06,4.99466e-06,2.72708e-08,1.96914,4.99023e-06,3.99281e-10,3.28561e-10,-1.45759e-08,2.40705e-08,4.30077e-11,
